gas,de0,re0,c60,de2,re2,c62,b,mu,e_rate,ie_rate,tot_rate
H2,14.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.97902135081135,0.0021108176726644,3.981132168484014
H2,16.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.340963209677786,0.0030731195050355,4.344036329182821
H2,18.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.6930655000587125,0.0040370869310465,4.69710258698976
H2,20.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.030122393372066,0.0048840915064857,5.035006484878552
H2,22.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.348971929943517,0.0055373992119166,5.354509329155434
H2,24.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.646146122557897,0.0059640320829729,5.652110154640869
H2,26.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.919264694036272,0.0061692472674955,5.925433941303767
H2,28.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.167530871904996,0.0061908343672483,6.173721706272244
H2,30.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.390138435252582,0.0060850521889379,6.396223487441519
H2,32.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.586402708813687,0.0059175908605819,6.592320299674269
H2,34.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.758485016460599,0.0057560072452397,6.764241023705839
H2,36.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.9080618835296,0.0056609037841916,6.913722787313792
H2,38.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.040055214127157,0.0056802135162237,7.04573542764338
H2,40.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.158235671776638,0.0058453624411243,7.164081034217761
H2,42.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.269833914724348,0.0061699965594302,7.276003911283778
H2,44.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.378253759063095,0.0066493824793197,7.384903141542414
H2,46.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.486107621309044,0.0072630272567323,7.493370648565776
H2,48.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.588725548659176,0.0079748130370368,7.596700361696213
H2,50.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.678130491811347,0.0087357682014334,7.68686626001278
H2,52.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.741274305418241,0.0094986383319321,7.750772943750172
H2,54.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.7678643362234014,0.0102393585013851,7.778103694724786
H2,56.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.7535653819417405,0.0109550754659887,7.764520457407729
H2,58.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.702414439127239,0.0116462972952771,7.714060736422516
H2,60.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.623429521741195,0.0123122628890219,7.635741784630217
H2,62.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.524522339569964,0.0129525788116725,7.537474918381637
H2,64.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.431619971967618,0.0137247551297896,7.445344727097408
H2,66.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.315981256183554,0.0143164107783908,7.330297666961946
H2,68.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.200278471474667,0.0148865155850277,7.215164987059696
H2,70.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.0880709958722985,0.0154372189668556,7.103508214839154
H2,72.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.9836211064100455,0.0159594285075873,6.999580534917634
H2,74.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.888245268474765,0.0164639020424561,6.90470917051722
H2,76.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.802747141706025,0.0169486687585043,6.819695810464529
H2,78.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.73101808376829,0.0174087339796666,6.748426817747957
H2,80.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.675645710491175,0.0178278819501578,6.693473592441332
H2,82.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.633783020963049,0.018226735671478,6.652009756634527
H2,84.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.60045573590947,0.0186442446807228,6.619099980590193
H2,86.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.573922049438978,0.0189653336801146,6.592887383119092
H2,88.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.55417788578899,0.0192571765667162,6.573435062355705
H2,90.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.538976775225951,0.0194980603609324,6.558474835586884
H2,92.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.537350365028114,0.0197909275263532,6.557141292554467
H2,94.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.561245991364842,0.02000433124523,6.581250322610072
H2,96.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.595792320964596,0.0201853408821201,6.615977661846716
H2,98.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.6458061001244255,0.0202596098649483,6.666065709989374
H2,100.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.697540635784995,0.0203342465863244,6.71787488237132
H2,102.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.73751461621266,0.0206204308670034,6.758135047079663
H2,104.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.779637273811601,0.0207749354454581,6.800412209257059
H2,106.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.826927336844415,0.0208003530812776,6.8477276899256925
H2,108.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.870626539482345,0.0208772698243685,6.891503809306713
H2,110.0,5.366666666666666,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.912341229926395,0.0209444178389414,6.933285647765336
H2,2.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,2.1620808018649056,0.0009762080093475,2.163057009874253
H2,4.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,2.4149824404388998,0.0008234409154398,2.4158058813543395
H2,6.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,2.717443820775935,0.0006303340765731,2.718074154852508
H2,8.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.0552856479696087,0.0004915171741746,3.0557771651437835
H2,10.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.416103304842876,0.0006021835080695,3.416705488350946
H2,12.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.788567956760748,0.0010397354283001,3.789607692189047
H2,14.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.163299500262863,0.0017559056529591,4.165055405915823
H2,16.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.532566908364788,0.0026323546423831,4.535199263007172
H2,18.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.890420199061073,0.0035333926736845,4.893953591734757
H2,20.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.232086998180199,0.0043424196103702,5.2364294177905695
H2,22.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.554101579842526,0.0049811193834463,5.559082699225972
H2,24.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.853445603628578,0.0054132146072887,5.858858818235867
H2,26.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.128267460623698,0.0056395483115931,6.133907008935292
H2,28.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.376702455103832,0.0056934949379494,6.382395950041781
H2,30.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.59730083057068,0.0056272585423726,6.602928089113052
H2,32.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.789355649984832,0.0055026290063522,6.794858278991184
H2,34.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.953173748592727,0.0053839037580567,6.958557652350784
H2,36.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.089097658142637,0.0053292524588277,7.094426910601465
H2,38.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.200285847497027,0.0053848932211703,7.205670740718198
H2,40.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.293430215174071,0.0055807662922951,7.299010981466367
H2,42.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.376566690557231,0.0059298410319848,7.382496531589217
H2,44.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.461477724174285,0.0064289972704039,7.46790672144469
H2,46.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.559143443681621,0.0070563045345001,7.566199748216121
H2,48.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.676742374672433,0.0077765795749514,7.684518954247384
H2,50.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.814013144955695,0.0085420903833553,7.822555235339051
H2,52.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.956224581408072,0.0093072614189775,7.96553184282705
H2,54.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,8.077492041707696,0.0100505804606706,8.087542622168368
H2,56.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,8.14912420708334,0.010769697126825,8.159893904210165
H2,58.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,8.159955235114177,0.0114652862219813,8.17142052133616
H2,60.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,8.119904296402273,0.0121376119179322,8.132041908320206
H2,62.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,8.04610241693973,0.0127856220069285,8.058888038946659
H2,64.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.942633022737967,0.0134107831041168,7.956043805842084
H2,66.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.835079433303292,0.0141671423493962,7.849246575652688
H2,68.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.698196544625029,0.014748592828699,7.712945137453728
H2,70.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.556477864130477,0.0153079178755309,7.571785782006009
H2,72.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.418989908620619,0.0158470821043201,7.434836990724939
H2,74.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.289447460805357,0.0163609480330565,7.3058084088384145
H2,76.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.170952071064276,0.0168518589638725,7.187803930028148
H2,78.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.06259024883049,0.0173266853623532,7.079916934192843
H2,80.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.969540577633565,0.0177644784584268,6.9873050560919925
H2,82.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.893631267558682,0.018164895733213,6.911796163291895
H2,84.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.832725856049422,0.0185418960319915,6.851267752081414
H2,86.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.783101387536334,0.0189267800103008,6.802028167546635
H2,88.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.73930378900637,0.0192287318843239,6.758532520890694
H2,90.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.703804757729206,0.0194752250044062,6.723279982733612
H2,92.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.6858182869459135,0.019690443209406,6.705508730155319
H2,94.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.690912600850549,0.0199748064506788,6.710887407301228
H2,96.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.717342816582882,0.0201958592452278,6.73753867582811
H2,98.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.760040426787637,0.0202449881057286,6.780285414893365
H2,100.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.808071512081135,0.0203276438967555,6.82839915597789
H2,102.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.8499717460872125,0.0204719975342618,6.8704437436214745
H2,104.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.89011291970383,0.0207474507983345,6.910860370502164
H2,106.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.939585726263537,0.0207964430305849,6.960382169294123
H2,108.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.986721676588504,0.0208449262183008,7.007566602806804
H2,110.0,5.6,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,7.030738201131375,0.0209936808520579,7.051731881983432
H2,2.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,2.2828904240264483,0.0007695578040415,2.28365998183049
H2,4.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,2.553219974414209,0.0006726447069397,2.553892619121149
H2,6.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,2.8707181731524947,0.0005360504114128,2.871254223563908
H2,8.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.221688521148679,0.0004098220295354,3.222098343178214
H2,10.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.593827760827905,0.0004791669827885,3.5943069278106936
H2,12.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,3.975880826981231,0.0008429961974989,3.97672382317873
H2,14.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.35846443992751,0.001474974801396,4.359939414728906
H2,16.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,4.734021133231535,0.0022726919594874,4.736293825191023
H2,18.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.096763836602386,0.0031104517579286,5.099874288360315
H2,20.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.442113709753283,0.0038764478100591,5.445990157563342
H2,22.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,5.766801205436583,0.0044931910119346,5.771294396448519
H2,24.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.068687368688809,0.0049227080151067,6.073610076703916
H2,26.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.345319414879942,0.0051623273918454,6.350481742271788
H2,28.0,5.833333333333333,156.0,3.505674060033286,5.517380194079086,17.94,60.853,1.9701811593091711,6.596199386395528,0.0052413724348417,6.601440758830369
